video_url,video_id,video_type,question_id,question_type,task_type,question,clips,answer,count_details
,45,tv,534,C,Enumeration,"Regarding the New Jersey earthquake, list all the US cities and states where the caster mentioned the shaking was felt.","[0:00:13,0:00:26], [0:02:00,0:02:04]","New York City, New Jersey, Philadelphia, Boston",
https://www.youtube.com/watch?v=qAIRFyR6NyQ,46,cartoon,541,A,Counting,How many times do military vehicles appear in this video?,"[0:02:56,0:03:01], [0:08:08,0:08:13], [0:11:10,0:11:15], [0:19:09,0:19:14], [0:19:38,0:19:43]",5,
,46,cartoon,542,A,Enumeration,Please list all types of vehicles that appeared in the video.,"[0:00:21,0:00:26], [0:01:24,0:01:31], [0:02:50,0:02:55], [0:08:13,0:08:18], [0:19:08,0:19:12]","Boat, Train, Car, Bicycle, Truck, Motorcycle",
,46,cartoon,543,B,Counting,"After Margot received the summons, how many bags appeared on screen in total before the Frank family departed for the Annex?","[0:13:09,0:13:23], [0:13:48,0:13:53], [0:16:22,0:16:27], [0:17:08,0:17:13]",15,
,46,cartoon,547,D,Counting,How many times does the tram appear in the video?,"[0:01:27,0:01:32], [0:10:55,0:11:00], [0:11:26,0:11:31], [0:18:58,0:19:03], ",4,
,46,cartoon,548,D,Enumeration,Please list the types of photos posted on the wall of Anne and Margot's room.,"[0:27:34,0:27:51], [0:35:19,0:35:24]","Celebrities, Dutch Royal Family (Queen Wilhelmina), Family photos, Childhood photos, Airplanes",
,46,cartoon,549,E,Counting,How many people are sitting around the table during the Hanukkah celebration scene?,"[0:46:59,0:47:04]",8,
,46,cartoon,550,E,Enumeration,Please list the food items on the table for the first dinner in the Annex.,,"Soup, Bread, Sausage, Potatoes",
,46,cartoon,551,F,Counting,"After life in the Annex began, how many times does Anne have nightmares or groan in her sleep?","[0:44:50,0:44:55]",1,
,46,cartoon,552,F,Enumeration,"After the Van Daan family joined the Annex, please list the activities they all do together.","[0:29:26,0:29:31], [0:37:39,0:37:44], [0:46:59,0:47:03], [0:49:40,0:49:45]","Reading and knitting, Listening to the radio, Hanukkah celebration, Eating New Year's cake",
,46,cartoon,545,C,Counting,How many times can the air raid siren or the sound of bombing be heard?,"[0:44:54,0:44:59], [0:56:05,0:56:10]",2,
,46,cartoon,546,C,Enumeration,Please list all North African cities mentioned in the radio broadcast where Allied forces landed.,"[0:37:33,0:37:38]","Tunis, Algiers, Casablanca, Oran",
https://www.youtube.com/watch?v=Za2Z_JRxCuk,47,cartoon,553,A,Counting,How many times has Miz defeated multiple enemies with a single slash?,"[0:14:43,0:14:50], [0:21:57,0:22:07]",2,"warriors, monster"
,47,cartoon,554,A,Enumeration,Please list all types of weapons Mizu used in combat.,"[0:06:16,0:06:20], [0:06:34,0:06:35], [0:25:30,0:25:42]","Hojōjutsu ropes, Katana, Tanto, flash smoke bomb",
,47,cartoon,555,B,Counting,How many times did Mizu stab his sword into the castle wall to create a foothold when climbing it?,"[0:26:45,0:26:50]",1,
,47,cartoon,556,B,Enumeration,Please list the steps Mizu takes to infiltrate the castle.,"[0:01:44,0:01:55], [0:03:24,0:03:45], [0:04:48,0:04:50]",Cross the frozen lake -> Find a hidden passage in the snow -> Enter the underground tunnel -> Proceed through the tunnel -> Break the gate's lock -> continued swimming through the water out of the tunnel,
,47,cartoon,559,D,Counting,How many scenes are there where Miz wears glasses as a disguise?,"[0:00:28,0:00:34]",1,
,47,cartoon,560,D,Enumeration,Please list the weapons that each member of 'Yonhonkiba' had when they confronted Mizu.,"[0:13:30,0:13:32], [0:24:18,0:24:24]","Warriors: Katana, Giant Man: Kanabo",
,47,cartoon,561,E,Counting,"At the dinner scene with Fowler, what was the total number of cups placed on the table?","[0:08:34,0:08:37]",4,wine goblet
,47,cartoon,562,E,Enumeration,Please list all the tools Mizu prepared to infiltrate the castle.,"[0:03:29,0:03:31]","Lock picking, Shuriken, Tekko-kagi,, Smoke bomb, Kyoketsu-shoge",
,47,cartoon,563,F,Counting,"After infiltrating the castle, how many enemies did Miz defeat before reaching the room where Fowler is?","[0:06:34,0:06:35], [0:13:26,0:15:08], [0:25:09,0:25:11], [0:29:13,0:29:16]",45,samurai warrior
,47,cartoon,564,F,Enumeration,Please list the distinctive traps and obstacles Mizu passed through to reach the top floor of the castle.,"[0:03:56,0:04:02], [0:10:47,0:10:51], [0:12:14,0:12:16], [0:21:23,0:21:35], [0:25:20,0:25:23]","Flooded underground tunnel, spike trap, Collapsing corridor with spike trap, Caged monster, ring of fire",
,47,cartoon,557,C,Counting,How many times did a gunshot sound during Fowler's gun demonstration?,"[0:29:24,0:29:25]",1,
,47,cartoon,558,C,Enumeration,Please list the people Miz named as targets of revenge.,"[0:01:41,0:01:43]","Fowler,",
https://www.youtube.com/watch?v=S7KdzLl-SwE,48,cartoon,565,A,Counting,How many times do characters transform into different forms with magical effects?,"[0:00:19,0:00:23], [0:02:35,0:02:39], [0:03:27,0:03:30], [0:03:45,0:03:50], [0:08:08,0:08:15], [0:11:54,0:11:58], [0:14:30,0:14:32], [0:15:02,0:15:05], [0:26:08,0:26:14], [0:27:01,0:27:07], [0:27:52,0:27:59], [0:29:40,0:29:42], [0:30:08,0:30:09], [0:30:36,0:30:37], [0:33:21,0:33:25], [0:35:38,0:35:41]",16,
,48,cartoon,566,A,Enumeration,Please list all types of animal-themed buses that appear in the video.,"[0:29:15,0:29:21], [0:30:08,0:30:13], [0:30:37,0:30:43], [0:31:01,0:31:07]","Lion Bus, Rabbit Bus, Elephant Bus, Monkey Bus",
,48,cartoon,567,B,Counting,How many times did the pink T-Rex eat sweets before getting a cavity?,"[0:15:05,0:17:47]",1,
,48,cartoon,568,B,Enumeration,Please list the steps the boy took to solve the puzzle to help the shark trapped in the cage.,"[0:25:47,0:26:08]",Pull the blue shell gloves → Wrong Color → Pull the red crab gloves → The boy pressed the red button and get the red key→ Inserted the red key to unlocked the cage,
,48,cartoon,571,D,Counting,How many times does the pink T-Rex wearing a blue and white striped scarf appear?,"[0:08:22,0:08:43]
[0:08:48,0:09:20]
[0:11:23,0:11:45]",3,
,48,cartoon,572,D,Enumeration,Please list all types of hats worn by the characters.,"[0:00:22,0:00:31], [0:01:31,0:01:33], [0:02:37,0:02:39], [0:02:51,0:02:58], [0:21:36,0:21:42], [0:25:15,0:25:20], [0:31:17,0:31:22], [0:31:01,0:31:10], [0:33:25,0:33:26], ","Red party hat with a star, Flower crown, Chef hat, Leaf headband with feathers, Pink hooded ear cover, Red party hat with a star, Blue driver's cap, Brown monkey hat, Yellow and pink striped horn covers,",
,48,cartoon,573,E,Counting,What is the maximum number of toys floating in the bathtub in the scene where the boy is taking a bath?,"[0:25:06,0:25:11]",6,
,48,cartoon,574,E,Enumeration,Please list all the foods arranged on the table in the final meal scene.,"[0:03:08,0:03:13]","Veggies with sauce, Sandwich, Sushi, Steak, Salad, Gyoza, Rice, Grilled chicken, Tofu soup, Siopao Buns",
,48,cartoon,575,F,Counting,"How many times are characters or objects depicted inside the toilet bowl while the song ""Who Left the Poo Poo?"" is playing?","[0:21:48,0:21:56], [0:22:27,0:22:30], [0:23:03,0:23:05], [0:23:17,0:23:20], [0:24:02,0:24:03]",6,
,48,cartoon,576,F,Enumeration,Please list all the items that fell off the shelves while the boy was pushing the cart in the supermarket scene.,"[0:34:01,0:34:08]","Cans, Yellow Flag",
,48,cartoon,569,C,Counting,"How many times is the phrase ""yum, yum, yum"" repeated in total in the song?","[0:00:45,0:00:46], [0:01:15,0:01:16], [0:01:44,0:01:45], [0:02:15,0:02:16], [0:02:52,0:02:53], [0:03:18,0:03:19]",6,
,48,cartoon,570,C,Enumeration,Please list all types of dinosaurs mentioned in the song.,"[0:00:35,0:00:37], [0:01:34,0:01:36], [0:02:41,0:02:43], [0:04:25,0:04:26], [0:05:17,0:05:19], [0:06:12,0:06:14]","T-rex, Brachiosaurus, Struthiomimus, Pachycephalosaurus, Spinosaurus, Pterosaur",
https://www.youtube.com/watch?v=ayKCzl5xRh4,49,cartoon,577,A,Counting,How many times do independent song scenes appear throughout the entire video?,"[0:07:09,0:07:10],",12,
,49,cartoon,578,A,Enumeration,Please list all the types of food that dinosaurs ate or tried to eat.,"[0:07:16,0:07:17],","plant leaves, apatosaurus, anykylosaurus, edmontonia, Dinosaur, hypsilophodon, insect, fish, meat, brocoli, tomato",
,49,cartoon,579,B,Counting,"In the story 'Hunter, T-REX's Diary', how many times did Tyrannosaurus Rex fail a hunt?","[0:07:48,0:07:49],",4,
,49,cartoon,580,B,Enumeration,"Please list the series of events until Tyrannosaurus is counterattacked by Ankylosaurus in the story of 'Hunter, T-REX's Diary'.","[0:08:02,0:08:03],",Tyrannosaurus discovers Ankylosaurus → Judges it to be a perfect meal and charges → Tries to bite Ankylosaurus → Ankylosaurus swings its tail hammer → Hits Tyrannosaurus's head,
,49,cartoon,583,D,Counting,How many times do scenes with a volcano in the background appear?,"[0:08:36,0:08:37],",5,
,49,cartoon,584,D,Enumeration,Please list all the designs of the car's wheels that appear in the song 'Dinosaur Car'.,"[0:10:11,0:10:12],","Log, Sunflower",
,49,cartoon,585,E,Counting,"In the scene where the numerical train appears, how many train cars are there in total?","[0:10:28,0:10:29]",10,
,49,cartoon,586,E,Enumeration,Please list all the playground equipment and facilities in the dinosaurs' playground.,"[0:00:25,0:00:29], [0:00:40,0:00:42], [0:00:49,0:00:51]","slide, swing, hammock, xylophone, stepping stones, arch, stone bench, log tunnel",
,49,cartoon,587,F,Counting,"How many times do dinosaurs directly interact with creatures other than dinosaurs, such as fish and insects?","[0:27:04,0:27:06], [0:27:18,0:27:20], [0:33:52,0:33:54],  [0:39:23,0:39:25]",4,"fish, buterfly, worm."
,49,cartoon,588,F,Enumeration,Please list all characters who are shedding tears in the latter half of the video (from 25 minutes onwards).,"[0:50:27,0:50:29], [0:51:50,0:51:52],  [0:54:31,0:54:44]","Tyrannosaurus, Iguanodon,",
,49,cartoon,581,C,Counting,"How many times is the lyric ""Tyrannosaurus Rex"" sung in the song?","[0:01:27,0:01:32], [0:02:07,0:02:12], [0:02:24,0:02:29], [0:03:58,0:03:59], [0:09:17,0:09:22], [0:09:35,0:09:40],  [0:10:05,0:10:10]",13,
,49,cartoon,582,C,Enumeration,Please list all the dinosaurs whose names were called as the correct answer in the 'Who is it?' quiz corner.,"[0:35:43,0:35:45], [0:36:07,0:36:09], [0:36:31,0:36:33], [0:37:04,0:37:06]","Triceratops, Brachiosaurus, Pteranodon, Tyrannosaurus Rex",
https://www.youtube.com/watch?v=SRq0weUKskM,50,cartoon,589,A,Counting,How many times does Blinky appear harvesting nuts and fruits?,"[0:00:26,0:00:39], [0:02:14,0:02:36], [0:04:49,0:05:10]",3,
,50,cartoon,590,A,Enumeration,List all types of characters that can fly and appeared in the video.,"[0:00:23,0:00:26], [0:02:40,0:02:43], [0:16:57,0:17:02], [0:23:50,0:23:52]","Blinky, Owl, Winter Queen, Dove",
,50,cartoon,591,B,Counting,"After the doll fell from the bus, how many times did it hit the ground or rocks before sinking into the river?","[0:01:50,0:01:58]",2,
,50,cartoon,592,B,Enumeration,List the steps Sneed the Bear took to threaten Grog the Frog and steal Blinky's food.,"[0:07:42,0:09:08]",Sneed catches Grog → Sneed threatens to eat Grog → Sneed agrees and makes Grog lead him to the pantry → Sneed wake up and chased blinky's→ Sneed eats all the food,
,50,cartoon,595,D,Counting,How many times does Ben the Owl appear wearing a beret instead of a wizard's hat?,"[0:02:40,0:03:03], [0:06:31,0:07:15], [0:11:33,0:13:07], [0:21:44,0:22:33], ",4,
,50,cartoon,596,D,Enumeration,List all types of insect-like characters that appear in the video. (Excluding Blinky),"[0:02:23,0:02:26], ","Snail,Caterpillar",
,50,cartoon,597,E,Counting,"In the scene where the mouse construction company appears, what is the maximum number of mice visible on screen at the same time?","[0:37:19,0:37:25]",3,
,50,cartoon,598,E,Enumeration,List the types of food found inside Blinky's pantry where he stores food for winter.,"[0:09:05,0:09:08]","berries, grapes,  corn,  bean pods,  pumpkins, Acorns, star fruit, apples,",
,50,cartoon,599,F,Counting,"After the snow started falling, how many times did Blinky, as a ball of light, help or guide the girl?","[0:33:59,0:34:02], [0:36:29,0:36:33], [0:38:08,0:38:13], [0:38:44,0:38:52], [0:40:31,0:40:55]",5,
,50,cartoon,600,F,Enumeration,List all the colors of clothing Grog the Frog wore while being held by Sneed the Bear.,"[0:07:42,0:08:21]","Purple, Yellow",
,50,cartoon,593,C,Counting,How many times does Sneed the Bear bark or growl?,"[0:03:37,0:03:38], [0:04:01,0:04:02], [0:07:42,0:07:44], [0:07:57,0:08:02], [0:09:53,0:10:03], [0:19:01,0:19:02], [0:19:25,0:19:26], [0:19:40,0:19:48], [0:30:20,0:30:21], [0:33:14,0:33:15], [0:33:57,0:33:58],  [0:39:09,0:39:10], [0:39:47,0:39:48], [0:40:02,0:40:03]",14,
,50,cartoon,594,C,Enumeration,"List the types of food Blinky collects for winter, as mentioned by the narrator.","[0:00:28,0:00:33]","Nuts, Berries",
https://www.youtube.com/watch?v=81SbCR6p3Z0,51,cartoon,601,A,Counting,How many times does Mary cry or scream out of anger or frustration?,"[0:01:16,0:01:18],
[0:01:46,0:01:48],
[0:02:07,0:02:12],
[0:39:48,0:40:01],
[0:50:25,0:50:36],
[0:51:08,0:51:15],",6,
,51,cartoon,602,A,Enumeration,List all the types of animals Dickon is with or interacting with.,"[0:15:58,0:16:32],
[0:26:32,0:26:42], [0:36:33,0:38:25], [0:56:17,0:56:26],","Robin,Squirrel,horse",
,51,cartoon,603,B,Counting,How many types of transportation did Mary use to get from India to Misselthwaite Manor?,"[0:04:01,0:04:56],  [0:05:23,0:06:16]",2,"train , horse-drawn carriage"
,51,cartoon,604,B,Enumeration,List the sequence of events until Mary finds the key to the secret garden.,"[0:22:06,0:24:23], [0:24:30,0:24:33]",Led by a robin to find a key  between the brances of tree → Finds a hidden door covered in ivy → Used the key to open the door,
,51,cartoon,607,D,Counting,How many times does Colin's mother's (Aunt Lilian's) portrait appear?,"[0:18:53,0:18:55],  [0:48:54,0:48:56], [0:49:21,0:49:23], [0:49:29,0:49:31], ",4,
,51,cartoon,608,D,Enumeration,List all the characters wearing hats that appear in the story.,"[0:00:36,0:01:00], [0:01:44,0:01:45], [0:07:03,0:07:05], [0:10:43,0:10:46], [0:15:51,0:16:06], [0:42:22,0:42:24]","British soldiers in India, Mary's father, Mary's mother, Mary, Dr. Craven, Ben Weatherstaff, Dickon, Archibald Craven",
,51,cartoon,610,E,Enumeration,List all the gardening tools the children used to restore the secret garden.,"
[0:36:29,0:36:57], [0:37:04,0:37:06], [0:45:39,0:45:41]","Trowel, Shovel",
,51,cartoon,611,F,Counting,How many times did Mary visit Colin's room between their first meeting and him going out into the garden?,"[0:33:22,0:35:00], [0:39:30,0:41:47], [0:41:59,0:42:40]",3,
,51,cartoon,612,F,Enumeration,List the changes in the garden between Mary's first entry into the secret garden and her uncle's return.,"[0:24:43,0:24:51], [0:44:02,0:44:11]","Withered ivy and weeds, Dry and cracked fountain, Broken bench → Lush plants and blooming flowers, Fountain with flowing water, Well-maintained path",
,51,cartoon,605,C,Counting,"How many times is the word ""magic"" mentioned in the story?","[0:26:03,0:26:05], ",1,
,51,cartoon,606,C,Enumeration,List the causes the servants gave for the crying sound Mary heard at night.,"
[0:12:12,0:12:15], ","Sound of the wind,",
https://www.youtube.com/watch?v=S8vPx-u9p_A,52,cartoon,613,A,Counting,How many times do characters shed tears?,"[0:12:34,0:12:48],  [0:47:48,0:47:54], [0:53:46,0:53:53], [0:56:20,0:56:28],
[0:56:35,0:56:40],",6,
,52,cartoon,614,A,Enumeration,List all the types of animals Gerda spoke to or interacted with.,"[0:18:34,0:18:48], [0:25:31,0:26:44], [0:45:0,0:45:31]","Swallow, Lamb, Crow, Dove, Reindeer",
,52,cartoon,615,B,Counting,How many times did Kai act mean towards Gerda before the Snow Queen abducted him?,"[0:12:03,0:12:21],  [0:14:07,0:14:09], [0:14:26,0:14:33]",4,
,52,cartoon,616,B,Enumeration,List the steps of the old woman's actions that led Gerda to forget Kai.,"[0:21:06,0:21:40], [0:21:50,0:22:12]",Inviting Gerda into her house and treating her to cherries → Combing Gerda's hair with a magical golden comb,
,52,cartoon,619,D,Counting,How many times does Ole Lukøje (the storyteller) appear wearing red clothes?,"[0:01:18,0:02:12], 
[0:12:42,0:13:19], [0:17:56,0:18:27], [0:22:17,0:22:52], [0:34:33,0:35:10],  [1:00:10,1:00:25]
",6,
,52,cartoon,621,E,Counting,What is the maximum number of children visible on screen when they are having a snowball fight in the square?,"[0:13:34,0:13:46]",14,
,52,cartoon,622,E,Enumeration,"List all the types of flowers, other than roses, that bloomed in the old woman's garden.","[0:21:12,0:21:38]","Poppy, Dahlia, Lily, Tulip, Hyacinth, Dandelion, Morning Glory, Snowdrop, Carnation, Sunflower, Passion Flower, Tiger Lily",
,52,cartoon,623,F,Counting,How many times does Kai laugh after being possessed by the mirror shard and before being taken away by the Snow Queen?,"[0:12:22,0:12:25],  [0:14:28,0:14:31]",2,
,52,cartoon,624,F,Enumeration,List all the places Gerda passed through from the start of her journey to find Kai until she met the crow.,"[0:18:27,0:25:55],",Daisy Field → River → Reed Thicket → Old Woman's Magic Garden → Desolate Autumn Landscape,
,52,cartoon,617,C,Counting,How many times do the church bells ring when Kai is sledding in the square?,"[0:13:20,0:13:27], ",9,
,52,cartoon,618,C,Enumeration,List the types of dreams Ole Lukøje mentioned children see at the beginning of the story.,"[0:03:37,0:04:17]","Wonderful fairy tale dreams, Dreams of seeing nothing",
https://www.youtube.com/watch?v=jbvdw4JKY0s,53,cartoon,625,A,Counting,How many times did Gru announce to the Minions what he had stolen or was about to steal?,"[0:00:39,0:00:43], [0:00:56,0:01:00], [0:01:05,0:01:08],
[0:01:35,0:01:40], [0:02:18,0:02:20]",5,"times square jumbotron, small statue of liberty , Eiffel tower ,shrink ray, Moon"
